Epoch,ResNet,VGG16,DenseNet,Wavelet-CNN,Adaptive-CNN,LMSWT-SE-MSCNN,MARP-ResNet34,Proposed
36,0.5049631039301554,0.03561757448599868,0.0007799352393097554,0.2934646094838778,0.508301493525505,0.12208604402840137,0.38920864860216775,0.0013475837962081034
37,0.4734432955582937,0.017404217894848747,0.0006251697496433432,0.2893882433573405,0.5377364705006281,0.09892682693898677,0.382287942369779,0.0010503101662228194
38,0.4409055213133494,0.006988030510547106,0.0005157231343522046,0.25352543741464617,0.48271597921848297,0.08860647901892663,0.38914707203706106,0.0007297189319312262
39,0.4177052477995555,0.0020838501153775725,0.00042947499387082646,0.2580318287014961,0.45337195992469786,0.08445688051482042,0.3420334368944168,0.0006674710096073492
40,0.4348766426245371,0.0028437451968784445,0.0004888569140651574,0.2378653109073639,0.5021799673636754,0.09141802825033665,0.36307711402575177,0.0007064507910399698
41,0.40815905332565305,0.0009125483777703872,0.0004752062751019063,0.22083773563305537,0.4663277039925257,0.07281760002175967,0.3478295117616653,0.0006522609937140562
42,0.401760999361674,0.00029999954179705434,0.0003237105581016901,0.2235135147968928,0.4816789944966634,0.06730802059173584,0.32663709074258807,0.0003595122027036268
43,0.34478938778241475,0.00029185043240431696,0.000294049517106032,0.23886049340168636,0.4686942885319392,0.06184369251132012,0.3149599974354108,0.00043729510507546366
44,0.3568548808495204,0.000264182842632484,0.0016258381399287221,0.22240455076098442,0.4535626947879791,0.06263384999086459,0.33308953046798706,0.0004359489520235608
45,0.31813414543867113,0.0005249836489989927,0.003185712998189653,0.18999714503685633,0.46631124019622805,0.05061038999507825,0.278838116923968,0.00047764931271861616
46,0.3279625828067462,0.00021173266892825874,0.001384525601073013,0.19923133949438732,0.4266767909129461,0.05717311824361483,0.27128816743691764,0.0003917731347125179
47,0.27838651885588966,0.00020886660774219006,0.0005246769268220911,0.20899629592895508,0.4472327838341395,0.060924627880255385,0.2740408276518186,0.00033792433508400186
48,0.2993347942829132,0.0001281685366848251,0.0007107015437213704,0.16750054309765497,0.43324905435244243,0.04513878834744294,0.2509091859062513,0.0005460859053224946
49,0.25998369107643765,0.00015705877576692727,0.000476281044393545,0.17231705635786057,0.43498740196228025,0.04750627086808284,0.24767924149831136,0.0002485215312238627
50,0.2392439474662145,8.975891626808638e-05,0.000480326952674659,0.18161653019487858,0.40093030234177907,0.04250448762128751,0.2441216622789701,0.0002754915799111283
51,0.24035083154837292,0.00013790525681542932,0.000751015352094934,0.16017251213391623,0.4271898219982783,0.04200764996930957,0.24422300557295482,0.00039952706356416456
52,0.21498664965232214,8.578043986441722e-05,0.00044153507478768007,0.15190579618016878,0.4117462779084841,0.035083525162190196,0.20882273664077122,0.0011530772625216437
53,0.23123508095741271,6.930077136833764e-05,0.0002863604388646005,0.15864143446087836,0.4229451278845469,0.040879193569223087,0.20084641476472218,0.0004538211251201574
54,0.21678445637226104,0.00015170008355198662,0.0003483355430944357,0.1538339674472809,0.40801874846220015,0.03450420123214523,0.21794098243117332,0.00037599376046273394
55,0.2028652970989545,0.00010078868487350216,0.0003341947939285698,0.13428284600377083,0.41253425379594166,0.02692017735292514,0.2112426482141018,0.0002726147727419933
56,0.18687752162416776,7.237872947977546e-05,0.0003448994755065845,0.16099865064024926,0.41206850707530973,0.027016586220512787,0.17860063662131628,0.00033254222144023514
57,0.17995486656824747,0.0005446669469468664,0.00026487817376619205,0.14974410807092983,0.3934225415190061,0.02455801811690132,0.1546853981912136,0.0002893744725345944
58,0.17459236681461335,0.003906467526921157,0.00022714760901484018,0.14628123641014099,0.37087273796399434,0.02076317147972683,0.16426271523038546,0.00021747890241385903
59,0.16926505664984384,0.0041432093866509,0.0004374547960954563,0.14678603857755662,0.36947311758995055,0.022207288537174463,0.1723768303791682,0.00039357554390638446
60,0.16287573302785555,0.000822134673853725,0.0002571284753988342,0.13816173548499744,0.41231110791365305,0.024721033591777086,0.17586374754707018,0.0003028394888436499
61,0.17690752719839414,0.000109708778776015,0.00024874218919042807,0.12698955200612544,0.3605287755529086,0.02698377063497901,0.1371748473495245,0.00043976547494821715
62,0.1540862388908863,0.00014612981988951408,0.0003058730932631685,0.1236853938549757,0.36411065608263016,0.019518801818291347,0.14545631085832914,0.0009640178575258081
63,0.1401645101606846,0.00010134373672675187,0.0003613794389821123,0.13191186338663102,0.37865556180477145,0.018610311951488257,0.13836380280554295,0.00036625911088776774
64,0.13714810460805893,0.00030599381810437386,0.000409855959151173,0.11877899443109831,0.35909682760636014,0.021028349346791705,0.13698023135463397,0.0008746831537185547
65,0.14417616402109465,0.00015261691157017292,0.00025217988489506147,0.12809201162308453,0.4021142154932022,0.018362109751130142,0.14904115796089173,0.000346820751898728
66,0.14659867162505785,9.067473107885841e-05,0.0002808487433261083,0.12309846157828967,0.3947514365116755,0.02258857342724999,0.13453337885439395,0.0002880520497759183
67,0.12956648046771685,0.0001302658883711653,0.0004292004627738303,0.1351761034379403,0.40593845446904503,0.019917513802647592,0.13224171325564385,0.00018894966366739634
68,0.1348506102959315,6.464719447952423e-05,0.0002083692265538654,0.11869350460668406,0.39336559971173607,0.017749741207808256,0.11042075790464878,0.00016144023272014844
69,0.1292547583580017,9.707927116930175e-05,0.00021252216853705856,0.12489887960255146,0.34742354055245717,0.01546329764338831,0.13450438305735588,0.00022682041296017512
70,0.12962188348174095,6.22601295617642e-05,0.00043935482074933436,0.11048812170823415,0.3624884362022082,0.012007556001966199,0.1322453464070956,0.00030644005491922146
71,0.13323572898904482,9.517260186839849e-05,0.0004531263942529525,0.11037054633100828,0.3674187272787094,0.014873895049095153,0.12502525374293327,0.00016220957210559087
72,0.12012855658928553,6.466460672527319e-05,0.0003037342590687331,0.10304404186705748,0.354282142718633,0.011497868193934361,0.13317583377162615,0.000232577669157763
73,0.11670539279778798,5.094711335307996e-05,0.00027557428329600954,0.11215729986627897,0.3508351281285286,0.012837301691373188,0.11520434456566969,0.0002962291197036393
74,0.1206970917681853,6.359703926743047e-05,0.00031829384085237203,0.09539267060657343,0.35548964788516363,0.018824629896941284,0.1140178892761469,0.0005684068545330471
75,0.11343325475851694,0.00011027672456596823,0.00029380135723234467,0.09132550160090129,0.3505390092730522,0.015860015409998596,0.09835036508738995,0.00021894973494151297
76,0.10703487073381741,5.0956239829247354e-05,0.00018681676616931023,0.08936097448070844,0.3794063995281855,0.013173836749047041,0.10030854294697443,0.00035682882177449454
77,0.10801846981048584,0.0001182869582407875,0.00022009961151828368,0.09144723260154326,0.35525651276111603,0.010628769740772743,0.0888064389427503,0.00020897423892165534
78,0.11201593379179636,5.1085112909277085e-05,0.00027323868319702643,0.10120109083751837,0.34654583732287086,0.013095485876935225,0.08734750834604105,0.00018787557322260304
79,0.10794305751721064,5.6942764695122604e-05,0.000212735674722353,0.10293367678920427,0.33378602713346484,0.01369790214424332,0.09280138264099756,0.00023041985550662503
80,0.11417408585548401,0.00018654647640990637,0.00021461037104018033,0.10888393061856429,0.33275529940923054,0.012552516255527734,0.09263378884643317,0.00037358279660111294
81,0.10125362016260624,6.382477349688997e-05,0.00019215535442829908,0.10269131114085515,0.34079100290934244,0.013725919470501443,0.09284376228849094,0.0004311993690256107
82,0.10278654024004936,4.291769349341242e-05,0.0002723667125489252,0.08922138984004656,0.3518154020110766,0.01155296362315615,0.08552950893839201,0.00020074735390759695
83,0.10090579812725385,0.0001040125218423782,0.0002950430842853772,0.09224869577835003,0.3326200967033704,0.010395109110201398,0.0765065669392546,0.0003117061896773521
84,0.09006445469955603,5.573345154819738e-05,0.0002669357798974185,0.08284848015755415,0.34723370720942814,0.012032656899342934,0.07362614298860232,0.00017678718007421896
85,0.09655571728944778,5.929999288127874e-05,0.00027053722321094636,0.08488109707832336,0.33306391338507335,0.00955348762217909,0.07484666611999273,0.00019432343518322644
86,0.09441622520486513,5.156142027165818e-05,0.00027877611161481277,0.0801026356096069,0.3366681396961212,0.01273295438537995,0.08280124465624492,0.00014091531472028388
87,0.09122247385481994,4.557392624822872e-05,0.00020283636622480116,0.08153436115632455,0.32935233612855275,0.008667119755409658,0.07886104788631201,0.0001971335734803385
88,0.09338600784540177,4.690956351017424e-05,0.0002754225898873604,0.06590931738416354,0.3466764762997627,0.00983376995039483,0.07079277659455935,0.0002314001179911429
89,0.09340544541676839,3.105096490495877e-05,0.0002877106118830852,0.07552036941051483,0.3319344460964203,0.006668687479880949,0.06232320504883925,0.0007708351766874936
90,0.09120501515765984,4.004063882045254e-05,0.0002673508109486041,0.06690451918790738,0.3314836770296097,0.006727736551935474,0.0649658073981603,0.0002819902970562301
91,0.08696755170822143,3.0400633431781898e-05,0.00018221007364142375,0.07079014734675487,0.3312358379364014,0.0076518576204155885,0.058795806703468165,0.0004316933953911454
92,0.08559554703533649,2.6826158182302608e-05,0.0001959041762650789,0.07589919008314609,0.31685684273640313,0.008214789046905934,0.0710046506797274,0.00023545730182377155
93,0.09877723877628644,7.591362126125508e-05,0.00020341184172139036,0.07106810280432303,0.3138013298312823,0.008818763719561199,0.061994269117712976,0.00019557046665189166
94,0.09184334998329481,4.179049795614749e-05,0.0001975503568246495,0.08291037119925022,0.32386153042316435,0.009279841735648612,0.0766009318952759,0.0001940395267107912
95,0.0894144769757986,6.391383876689361e-05,0.0002145549070216172,0.08839399336526792,0.31850599894920983,0.00917859022350361,0.07189085961629947,0.00021985588646202813
96,0.09018323582907518,8.966362482472807e-05,0.00020383259155399476,0.07724393115689357,0.30995904058218005,0.00847992014605552,0.0739603254944086,0.00025116756247977413
97,0.07340208267172178,2.8973721631094424e-05,0.00018779437814373524,0.0746919342627128,0.32929983536402385,0.007599283188271026,0.0661541589225332,0.0002901445671644372
98,0.08328437507152557,3.3757750103783715e-05,0.0002339571665894861,0.07497485764324666,0.31867974400520327,0.008402120632429918,0.07002705857157707,0.00020153764307906386
99,0.08310132784148057,3.640260116905362e-05,0.00016726224130252375,0.06475791552414496,0.3345823441942533,0.006781034866192689,0.06256135112295548,0.00016217066149692982
100,0.08613236298163732,4.9738078981439075e-05,0.0002494857793256718,0.06026660189963877,0.3042306477824847,0.007033774551625053,0.07842312722156446,0.00018632227244476477
